hour,day_of_week,parking_location,previous_occupancy,traffic_level,weather,event_level,parking_price,available_spaces,occupancy_percentage
13,1,1,46.63,2,2,3,3.2,29,53.53
19,1,1,75.25,1,0,1,3.2,14,68.98
23,2,2,26.61,3,3,0,5.0,26,34.45
6,5,0,23.0,1,2,1,4.5,31,18.1
0,5,2,47.68,0,0,3,5.0,18,23.0
7,1,0,9.55,2,0,3,4.5,36,30.75
15,5,2,25.64,0,3,2,5.0,26,18.37
13,6,2,36.83,3,1,2,5.0,22,36.54
1,1,2,48.89,0,0,1,5.0,18,25.09
13,0,0,29.25,1,2,3,4.5,28,30.88
4,6,2,55.46,3,0,2,5.0,16,45.84
12,3,0,84.06,2,0,0,4.5,6,49.64
13,5,2,53.94,3,3,3,5.0,16,59.2
15,2,1,30.82,1,0,3,3.2,38,35.2
9,2,1,10.58,3,3,0,3.2,49,29.4
9,1,1,17.3,2,2,1,3.2,45,31.97
16,1,0,55.51,2,1,2,4.5,18,60.25
17,3,2,66.53,0,1,2,5.0,12,56.48
19,0,2,9.47,3,1,0,5.0,32,26.33
8,5,2,21.7,0,2,0,5.0,27,0.17
10,3,2,33.72,1,3,3,5.0,23,50.37
7,6,2,33.78,2,1,3,5.0,23,40.85
12,3,2,91.26,3,2,2,5.0,3,77.31
3,2,1,23.34,2,2,2,3.2,42,33.12
10,3,2,10.63,1,0,2,5.0,31,30.12
4,1,0,36.77,1,3,1,4.5,25,36.78
12,5,2,17.1,3,3,2,5.0,29,27.4
20,5,1,16.39,1,0,1,3.2,46,0.2
23,1,1,41.67,3,1,0,3.2,32,37.13
10,4,1,32.58,0,3,1,3.2,37,30.53
1,3,0,13.26,2,3,1,4.5,35,10.38
5,1,1,59.39,2,0,1,3.2,22,43.52
2,0,1,50.15,2,3,1,3.2,27,47.53
18,5,0,11.94,1,1,0,4.5,35,0.99
23,1,2,82.65,2,1,1,5.0,6,53.27
13,3,0,30.62,1,1,1,4.5,28,14.12
4,1,2,91.52,2,2,0,5.0,3,59.7
0,4,0,88.84,3,0,1,4.5,4,67.04
23,0,0,44.07,2,2,2,4.5,22,37.64
7,2,0,25.57,2,0,1,4.5,30,27.3
2,3,0,80.14,3,0,0,4.5,8,65.59
4,3,0,37.52,0,3,2,4.5,25,19.9
6,4,2,19.72,2,1,2,5.0,28,23.57
15,1,2,54.64,2,3,1,5.0,16,50.7
21,3,1,49.05,2,2,0,3.2,28,41.64
6,5,0,81.5,0,3,0,4.5,7,40.47
16,2,2,70.64,3,0,0,5.0,10,71.5
1,1,1,83.85,0,3,3,3.2,9,65.54
0,5,1,71.12,1,3,1,3.2,16,35.94
1,5,2,62.8,2,1,1,5.0,13,45.06
22,4,1,50.02,1,0,2,3.2,27,33.94
13,5,1,93.88,0,0,2,3.2,3,63.68
19,5,2,91.32,2,2,0,5.0,3,73.66
0,5,1,81.4,1,0,3,3.2,10,49.63
0,3,2,74.78,3,0,1,5.0,9,66.65
20,0,2,56.98,3,2,3,5.0,15,68.68
2,4,2,28.38,1,2,3,5.0,25,32.16
3,1,0,83.79,2,3,2,4.5,6,64.89
12,5,0,5.97,0,3,0,4.5,38,1.08
14,3,1,25.47,3,1,2,3.2,41,24.36
5,6,1,41.34,0,1,0,3.2,32,16.67
10,4,2,57.75,3,0,3,5.0,15,74.03
16,3,0,55.48,3,0,3,4.5,18,63.32
10,6,2,20.82,1,1,3,5.0,28,36.48
9,3,2,14.43,3,3,3,5.0,30,48.46
1,2,2,25.01,2,3,0,5.0,26,18.93
10,2,2,36.38,2,3,0,5.0,22,33.52
19,6,2,6.26,1,1,2,5.0,33,24.76
15,5,1,67.32,0,2,2,3.2,18,39.15
21,1,1,27.3,2,2,3,3.2,40,29.67
3,3,1,36.63,0,0,2,3.2,35,23.78
0,2,2,35.14,1,1,3,5.0,23,32.99
13,4,0,51.06,0,2,1,4.5,20,18.99
4,0,1,82.38,0,1,0,3.2,10,42.64
14,4,1,18.45,0,1,0,3.2,45,7.45
21,5,1,35.67,0,1,1,3.2,35,16.14
8,1,1,67.28,3,0,0,3.2,18,50.55
13,1,2,8.98,3,3,2,5.0,32,33.99
16,4,0,79.7,3,3,1,4.5,8,79.58
3,1,2,91.56,0,3,1,5.0,3,69.78
21,6,2,59.69,3,3,2,5.0,14,66.8
4,5,2,91.09,2,1,2,5.0,3,60.71
19,6,2,42.18,3,0,0,5.0,20,45.95
15,3,1,42.35,3,1,1,3.2,32,42.59
3,6,0,14.56,1,3,3,4.5,34,13.52
17,0,1,8.19,2,0,1,3.2,50,23.81
4,2,0,27.01,2,2,3,4.5,29,46.39
14,0,0,48.03,1,0,1,4.5,21,33.57
23,4,2,50.69,1,1,1,5.0,17,28.26
22,3,1,24.58,0,0,3,3.2,41,21.28
20,2,1,60.15,0,0,1,3.2,22,34.99
11,2,2,21.31,3,0,3,5.0,28,27.48
13,4,0,34.36,2,2,2,4.5,26,23.6
7,1,2,22.61,2,2,3,5.0,27,45.63
22,3,1,67.7,2,1,3,3.2,18,62.68
11,4,1,51.49,1,3,3,3.2,27,38.65
18,1,1,71.25,0,1,2,3.2,16,58.69
8,1,1,10.15,3,2,3,3.2,49,48.83
17,2,1,43.28,3,2,0,3.2,31,46.88
5,4,1,92.03,0,2,1,3.2,4,56.09
17,1,0,9.83,3,3,1,4.5,36,35.01
1,2,0,42.65,1,3,0,4.5,23,26.33
2,3,1,8.64,2,2,3,3.2,50,17.34
8,1,0,18.2,0,3,3,4.5,33,22.12
11,3,1,46.63,1,2,2,3.2,29,36.89
17,0,2,19.18,0,1,2,5.0,28,20.02
8,0,0,51.69,3,3,2,4.5,19,68.95
0,1,0,88.05,1,0,1,4.5,5,54.13
7,2,0,23.04,1,1,2,4.5,31,20.29
10,0,2,14.65,2,0,3,5.0,30,34.67
13,6,2,79.27,3,3,1,5.0,7,71.04
15,2,0,46.42,1,3,1,4.5,21,27.64
5,5,1,84.43,2,3,0,3.2,9,61.57
14,6,2,32.55,2,0,3,5.0,24,43.82
15,5,2,61.48,1,1,2,5.0,13,50.55
18,5,1,88.1,3,1,2,3.2,7,82.8
12,0,0,20.45,0,0,1,4.5,32,11.42
19,2,2,77.07,3,2,0,5.0,8,65.29
5,5,2,61.84,1,0,3,5.0,13,61.87
17,4,1,78.17,0,2,3,3.2,12,69.6
1,0,0,20.36,3,2,1,4.5,32,32.74
2,3,2,44.07,3,2,3,5.0,20,53.17
20,5,0,16.6,3,3,2,4.5,33,31.16
11,5,2,91.41,0,3,2,5.0,3,62.17
14,2,2,10.64,3,1,0,5.0,31,11.56
14,1,1,10.89,2,2,2,3.2,49,17.46
16,2,1,85.83,3,3,0,3.2,8,75.12
5,2,0,32.07,1,3,0,4.5,27,24.03
4,2,2,58.73,3,2,1,5.0,14,42.13
1,2,0,30.87,2,0,0,4.5,28,14.44
20,3,0,63.39,1,1,3,4.5,15,56.42
5,0,2,22.32,0,3,0,5.0,27,2.64
13,1,2,46.3,3,0,3,5.0,19,60.21
10,2,1,53.01,2,2,0,3.2,26,39.37
3,1,1,35.03,0,2,3,3.2,36,26.05
9,6,1,27.65,0,0,1,3.2,40,16.13
1,4,0,17.62,3,1,3,4.5,33,44.47
4,6,1,68.55,0,3,2,3.2,17,41.92
3,3,2,20.15,0,2,1,5.0,28,1.82
19,0,1,31.29,2,3,0,3.2,38,28.34
13,6,2,35.32,3,1,1,5.0,23,39.76
22,3,2,45.89,1,3,2,5.0,19,32.83
10,4,2,68.23,2,2,3,5.0,11,78.83
4,2,2,43.52,2,3,1,5.0,20,40.45
14,3,2,83.4,2,1,0,5.0,6,53.96
22,3,2,66.18,2,1,1,5.0,12,51.24
12,1,2,80.46,0,0,0,5.0,7,33.61
0,3,2,69.47,2,0,3,5.0,11,61.22
7,5,2,18.38,0,0,0,5.0,29,0.0
22,0,2,93.01,2,0,3,5.0,2,82.51
12,0,2,75.79,3,1,0,5.0,8,49.56
22,5,1,56.54,3,3,3,3.2,24,64.45
12,3,2,19.87,0,1,1,5.0,28,3.86
0,6,2,20.54,3,3,0,5.0,28,20.74
20,4,1,60.29,1,3,2,3.2,22,47.38
18,4,0,42.46,0,3,2,4.5,23,56.48
17,6,2,65.83,2,2,3,5.0,12,69.18
23,4,1,38.52,2,3,0,3.2,34,26.28
4,2,1,51.16,1,1,2,3.2,27,37.33
21,3,2,21.92,2,2,2,5.0,27,21.79
5,1,0,18.97,2,3,1,4.5,32,20.12
23,2,1,11.81,0,0,3,3.2,49,24.32
4,4,0,78.77,2,0,1,4.5,8,52.88
13,1,0,54.98,1,0,1,4.5,18,36.0
18,4,2,90.24,0,2,2,5.0,3,63.81
1,4,1,72.45,1,1,3,3.2,15,57.43
1,2,0,74.19,3,1,3,4.5,10,68.33
20,0,1,50.82,2,3,2,3.2,27,45.46
1,4,0,78.39,1,0,0,4.5,9,41.44
14,5,2,89.79,1,0,1,5.0,4,56.09
22,5,0,69.96,3,1,0,4.5,12,48.29
14,2,1,14.5,2,3,0,3.2,47,15.53
11,4,1,63.59,3,2,3,3.2,20,73.72
10,2,0,15.84,2,2,3,4.5,34,34.59
15,2,2,11.95,3,2,0,5.0,31,17.76
13,2,1,67.36,2,1,1,3.2,18,59.14
12,1,1,80.13,1,1,1,3.2,11,45.71
3,6,1,19.3,1,3,0,3.2,44,0.21
15,4,2,11.67,0,2,1,5.0,31,1.99
17,1,0,84.79,3,2,0,4.5,6,71.24
17,6,2,16.9,3,0,2,5.0,29,44.52
1,1,1,8.16,2,2,3,3.2,51,23.0
16,4,0,69.89,1,1,1,4.5,12,62.39
17,1,1,81.29,0,1,0,3.2,10,51.78
4,2,2,51.3,2,2,1,5.0,17,41.98
20,4,0,53.59,0,1,3,4.5,19,31.6
12,6,1,35.32,2,2,0,3.2,36,35.91
11,6,1,26.46,1,0,2,3.2,40,18.95
17,6,2,72.97,3,0,0,5.0,9,51.06
12,1,1,81.44,3,2,1,3.2,10,81.94
13,0,2,33.91,0,3,1,5.0,23,24.75
7,6,2,29.64,1,3,1,5.0,25,35.6
22,6,2,29.1,3,1,0,5.0,25,35.1
23,1,1,9.55,0,3,3,3.2,50,21.54
3,0,2,30.3,2,1,2,5.0,24,39.63
17,4,0,7.31,0,3,1,4.5,37,12.41
0,0,2,75.96,1,1,1,5.0,8,53.72
8,0,2,28.03,0,0,0,5.0,25,15.21
23,6,0,67.11,0,0,2,4.5,13,34.23
4,3,1,53.89,1,3,0,3.2,25,35.46
9,0,2,80.37,0,2,1,5.0,7,53.48
5,4,0,91.43,3,0,3,4.5,3,78.46
17,2,2,38.06,2,3,2,5.0,22,55.3
11,3,2,12.95,1,0,2,5.0,30,20.44
14,6,2,72.47,1,1,1,5.0,10,48.0
22,1,0,6.92,3,2,2,4.5,37,35.36
12,4,2,25.07,3,0,0,5.0,26,29.98
17,5,2,9.79,0,3,0,5.0,32,8.3
2,2,0,85.83,2,2,3,4.5,6,72.71
5,6,2,5.48,1,3,1,5.0,33,17.03
22,3,1,49.35,3,3,2,3.2,28,49.18
20,3,2,43.16,3,3,3,5.0,20,68.92
15,6,0,63.75,2,0,3,4.5,15,45.11
9,4,2,31.08,2,0,0,5.0,24,34.61
4,6,1,83.63,0,0,2,3.2,9,49.06
20,5,0,71.09,3,0,3,4.5,12,59.85
18,4,1,43.91,2,2,0,3.2,31,34.71
5,1,2,37.22,1,0,3,5.0,22,40.78
14,2,2,78.43,0,1,2,5.0,8,42.45
14,6,0,73.14,2,2,1,4.5,11,39.75
11,4,2,40.91,1,2,3,5.0,21,48.44
22,1,1,35.72,2,1,3,3.2,35,52.79
2,2,0,8.5,1,0,0,4.5,37,0.0
6,5,1,12.35,0,0,2,3.2,48,11.15
2,1,2,9.85,1,3,3,5.0,32,29.86
16,0,0,7.2,3,1,2,4.5,37,30.97
15,5,0,18.76,3,2,2,4.5,32,35.49
23,2,0,82.14,1,2,0,4.5,7,44.36
13,5,1,76.83,3,1,1,3.2,13,62.4
3,3,0,81.1,0,2,3,4.5,8,47.62
10,6,2,61.14,3,1,3,5.0,14,61.18
2,3,0,61.17,3,1,1,4.5,16,55.24
16,6,0,16.15,0,3,1,4.5,34,17.61
16,5,0,67.91,2,1,3,4.5,13,63.43
20,1,2,30.2,1,2,3,5.0,24,46.68
8,6,2,51.73,3,2,1,5.0,17,65.3
7,5,0,90.93,0,0,3,4.5,4,64.66
1,0,1,83.36,3,2,1,3.2,9,59.63
9,0,2,25.99,3,3,3,5.0,26,54.0
11,1,2,71.3,1,1,3,5.0,10,52.52
18,0,0,14.37,1,3,2,4.5,34,28.36
18,2,2,7.41,2,0,1,5.0,32,17.12
3,6,2,7.54,0,0,1,5.0,32,0.0
6,3,2,20.32,3,3,0,5.0,28,13.24
12,0,1,67.55,0,3,0,3.2,18,38.09
8,3,1,37.7,0,3,3,3.2,34,29.46
0,1,2,6.43,2,2,2,5.0,33,19.66
20,5,2,93.92,1,0,0,5.0,2,53.58
17,0,1,53.0,0,1,2,3.2,26,40.8
12,5,2,40.45,3,2,3,5.0,21,43.72
7,3,1,51.7,0,0,2,3.2,27,39.89
20,0,2,51.8,0,2,3,5.0,17,36.98
0,4,0,47.32,2,0,0,4.5,21,27.62
10,3,2,60.17,3,0,0,5.0,14,46.21
19,5,1,84.71,0,0,2,3.2,8,59.1
22,4,1,32.15,1,0,2,3.2,37,24.27
6,5,0,48.83,3,0,2,4.5,20,41.39
15,3,1,5.33,3,3,3,3.2,52,43.1
4,0,0,82.38,0,3,0,4.5,7,42.67
2,0,2,32.53,2,2,3,5.0,24,45.54
8,3,2,29.42,3,1,0,5.0,25,32.43
21,2,1,94.78,2,0,2,3.2,3,72.21
16,5,2,57.6,2,3,3,5.0,15,64.73
11,2,2,16.07,3,3,2,5.0,29,35.54
6,6,0,28.9,1,3,0,4.5,28,16.43
3,1,0,36.79,0,1,2,4.5,25,18.23
6,2,0,93.75,2,0,3,4.5,3,68.31
3,5,0,43.76,2,2,0,4.5,22,22.51
4,0,1,25.71,3,1,3,3.2,41,38.79
16,2,1,56.28,3,1,2,3.2,24,66.21
3,5,1,41.43,1,1,0,3.2,32,17.86
1,4,0,9.95,3,0,1,4.5,36,24.64
13,5,2,82.48,0,3,3,5.0,6,75.22
6,3,2,6.41,3,0,1,5.0,33,14.66
10,6,1,85.86,0,3,3,3.2,8,71.63
3,6,0,76.27,2,3,1,4.5,9,58.6
5,6,1,11.82,2,0,1,3.2,48,9.75
10,0,2,70.12,2,2,3,5.0,10,66.9
16,4,2,74.38,3,0,3,5.0,9,89.76
9,0,0,59.21,2,3,0,4.5,16,51.76
13,1,2,56.99,0,2,3,5.0,15,46.96
12,2,2,9.47,2,0,1,5.0,32,22.57
6,4,1,10.35,1,3,3,3.2,49,29.04
6,3,1,70.46,2,3,0,3.2,16,50.64
10,6,1,14.5,1,3,2,3.2,47,20.58
0,2,0,26.77,0,1,0,4.5,29,1.28
16,4,1,49.9,2,3,2,3.2,28,66.41
14,5,0,19.77,0,2,3,4.5,32,19.63
7,6,0,76.09,1,2,2,4.5,10,56.53
8,1,1,77.66,2,1,1,3.2,12,75.47
7,5,1,80.79,3,1,3,3.2,11,79.77
15,0,2,9.46,1,2,0,5.0,32,12.29
18,3,1,43.51,1,2,2,3.2,31,48.63
2,2,2,81.22,1,0,3,5.0,7,72.93
9,6,2,37.69,2,1,1,5.0,22,42.11
0,5,1,67.62,0,0,0,3.2,18,28.41
10,6,2,58.03,2,1,1,5.0,15,48.54
5,5,1,36.25,3,3,1,3.2,35,38.24
8,2,1,29.88,0,2,3,3.2,39,32.0
10,5,0,63.75,3,0,3,4.5,15,55.56
7,0,0,17.03,2,2,1,4.5,33,27.76
9,3,1,82.41,2,0,3,3.2,10,73.52
18,0,0,56.88,2,0,0,4.5,17,39.03
19,5,1,15.04,3,3,0,3.2,47,29.2
0,6,0,68.32,2,0,2,4.5,13,47.33
9,4,0,43.8,3,1,2,4.5,22,51.49
20,5,1,23.37,1,0,3,3.2,42,33.84
12,1,1,91.5,0,2,2,3.2,5,64.8
4,6,2,69.77,2,2,0,5.0,11,57.7
14,3,2,58.37,0,3,2,5.0,15,39.67
3,4,2,81.4,0,3,1,5.0,7,55.13
0,5,0,53.95,0,2,1,4.5,18,22.71
15,4,1,44.73,1,1,1,3.2,30,27.24
12,2,0,22.05,0,0,3,4.5,31,28.78
18,4,0,18.81,2,3,0,4.5,32,20.89
8,4,0,43.88,2,2,2,4.5,22,34.1
20,6,1,46.04,0,0,0,3.2,30,10.57
10,3,0,71.0,1,2,2,4.5,12,45.56
17,3,1,44.79,3,1,0,3.2,30,41.43
2,3,0,58.38,3,1,3,4.5,17,52.42
2,0,1,79.93,0,1,3,3.2,11,57.45
18,0,1,94.4,2,3,3,3.2,3,79.86
20,0,0,34.03,1,0,1,4.5,26,25.27
22,4,0,86.18,1,3,3,4.5,6,54.92
7,2,2,77.54,2,0,0,5.0,8,55.92
0,6,2,11.12,3,0,1,5.0,31,15.95
23,4,0,35.07,2,2,0,4.5,26,28.12
14,0,2,24.71,3,0,0,5.0,26,25.58
5,0,0,64.79,3,3,1,4.5,14,61.58
18,2,2,54.98,3,2,2,5.0,16,64.15
21,6,0,49.54,3,1,3,4.5,20,46.56
6,0,1,73.72,3,1,0,3.2,14,57.44
18,1,0,35.0,1,3,1,4.5,26,40.8
18,0,0,39.45,3,3,2,4.5,24,59.77
12,2,1,82.91,3,2,0,3.2,9,64.55
15,6,0,92.5,2,0,2,4.5,3,62.91
6,4,1,74.87,2,2,2,3.2,14,62.38
22,3,0,24.54,3,0,2,4.5,30,32.35
23,1,0,15.14,0,1,0,4.5,34,9.46
23,2,2,23.83,0,2,0,5.0,27,7.41
17,3,2,43.05,3,1,3,5.0,20,60.59
1,1,2,26.3,2,3,3,5.0,26,38.2
8,4,0,86.09,2,3,1,4.5,6,71.47
10,6,1,65.37,2,0,2,3.2,19,45.04
23,1,0,42.51,2,3,2,4.5,23,39.81
13,1,0,29.64,0,3,2,4.5,28,26.23
12,0,1,39.26,1,0,2,3.2,33,27.58
3,5,1,47.84,0,1,2,3.2,29,30.05
19,3,1,69.24,1,3,0,3.2,17,66.8
8,1,0,13.04,0,0,0,4.5,35,3.96
2,1,2,81.39,3,0,3,5.0,7,59.99
23,0,2,16.48,1,2,2,5.0,29,13.12
4,3,0,28.62,2,3,0,4.5,29,19.76
0,4,0,94.42,0,1,0,4.5,2,39.87
1,1,1,22.12,0,3,0,3.2,43,9.73
10,0,1,14.1,1,2,2,3.2,47,25.45
2,3,2,62.46,3,0,2,5.0,13,63.79
20,4,1,40.38,3,1,0,3.2,33,27.8
12,2,0,13.27,2,2,0,4.5,35,8.85
7,1,0,5.34,2,1,0,4.5,38,12.68
0,1,0,12.12,2,0,1,4.5,35,13.02
11,5,1,52.05,2,0,0,3.2,26,31.49
3,6,0,25.78,2,2,1,4.5,30,5.61
23,5,2,74.98,0,3,0,5.0,9,38.66
6,3,2,82.18,1,1,3,5.0,6,63.07
11,5,0,18.03,3,3,3,4.5,33,39.64
0,2,2,35.33,1,2,1,5.0,23,31.51
3,0,1,18.19,0,1,3,3.2,45,20.65
4,2,0,30.8,2,2,2,4.5,28,33.46
1,4,1,26.53,1,1,0,3.2,40,22.0
17,4,1,75.82,2,3,1,3.2,13,76.64
22,6,0,36.09,2,3,0,4.5,26,24.38
23,6,2,49.6,2,3,2,5.0,18,58.99
6,1,0,65.65,3,0,3,4.5,14,56.16
18,0,0,79.0,2,0,2,4.5,8,59.38
12,1,0,32.11,3,3,0,4.5,27,29.35
1,6,0,23.83,0,3,0,4.5,30,1.26
2,5,0,93.06,3,2,1,4.5,3,51.53
13,0,1,33.81,1,0,0,3.2,36,12.46
10,1,1,65.4,2,3,0,3.2,19,57.85
0,3,0,66.01,0,1,1,4.5,14,32.77
22,4,2,51.26,2,1,2,5.0,17,41.5
17,6,2,25.56,0,1,0,5.0,26,15.19
12,5,2,17.73,2,1,3,5.0,29,29.51
23,1,1,48.83,0,1,1,3.2,28,31.39
23,0,2,50.98,0,1,0,5.0,17,19.15
23,4,1,74.6,0,2,0,3.2,14,44.69
6,3,1,68.89,1,0,3,3.2,17,47.9
21,6,0,87.08,3,1,2,4.5,5,63.28
12,4,2,92.38,3,0,3,5.0,3,90.14
17,3,0,70.51,0,2,3,4.5,12,52.7
20,2,1,11.89,3,3,3,3.2,48,33.42
3,0,2,41.46,2,3,3,5.0,20,42.38
10,6,0,59.79,1,0,3,4.5,16,44.5
3,5,1,58.12,3,2,3,3.2,23,61.63
6,1,0,21.33,0,0,3,4.5,31,19.75
9,4,1,57.47,0,1,1,3.2,23,40.33
20,2,1,36.47,0,1,2,3.2,35,23.01
20,3,0,35.5,0,2,3,4.5,26,20.45
9,5,2,80.06,1,1,3,5.0,7,63.33
7,5,1,42.97,0,2,0,3.2,31,15.74
12,1,1,52.47,0,2,0,3.2,26,30.26
21,2,2,55.66,1,3,0,5.0,16,40.53
23,5,0,55.67,2,0,2,4.5,18,39.22
5,6,1,24.18,3,3,1,3.2,42,33.51
4,0,2,58.95,0,3,2,5.0,14,48.0
16,5,1,35.12,2,2,0,3.2,36,34.7
7,3,0,63.95,0,3,0,4.5,14,46.86
4,4,0,18.11,3,0,3,4.5,33,25.36
0,0,2,94.47,1,0,1,5.0,2,56.13
9,4,2,74.48,3,0,0,5.0,9,58.08
9,4,2,42.55,3,3,0,5.0,20,51.89
13,4,0,32.12,1,1,1,4.5,27,10.32
4,5,2,39.9,1,1,1,5.0,21,33.61
17,6,1,69.91,1,2,3,3.2,17,69.38
16,5,2,63.99,1,1,0,5.0,13,54.13
11,5,2,68.19,1,2,2,5.0,11,48.94
4,6,0,85.01,2,3,1,4.5,6,54.23
12,4,2,46.07,1,1,1,5.0,19,35.5
16,4,1,65.26,3,3,1,3.2,19,75.39
8,3,2,44.74,1,2,1,5.0,19,36.54
6,5,2,62.43,1,1,2,5.0,13,31.79
12,0,0,47.73,1,3,2,4.5,21,26.78
8,3,2,74.9,2,1,0,5.0,9,58.68
9,2,0,5.47,0,0,0,4.5,38,6.69
8,6,0,24.41,1,1,0,4.5,30,6.02
7,0,0,31.68,1,3,3,4.5,27,40.05
17,4,0,90.09,2,2,1,4.5,4,69.48
11,1,2,50.63,0,2,2,5.0,17,47.33
11,6,0,37.79,1,2,1,4.5,25,34.84
15,5,1,41.39,2,0,1,3.2,32,32.07
8,1,1,45.66,3,0,0,3.2,30,49.0
2,6,2,83.1,1,1,1,5.0,6,55.71
20,3,1,91.61,3,3,3,3.2,5,78.7
1,6,1,80.97,2,0,3,3.2,10,69.13
13,5,2,80.75,3,2,1,5.0,7,56.95
6,0,1,22.91,0,3,2,3.2,42,19.63
5,1,2,29.18,3,0,1,5.0,25,38.39
1,2,2,58.64,1,0,3,5.0,14,48.56
21,1,2,64.05,0,3,2,5.0,13,52.28
10,0,0,23.24,0,0,3,4.5,31,32.36
8,6,0,72.17,2,2,3,4.5,11,56.33
17,6,1,23.0,2,3,1,3.2,42,21.14
0,3,1,28.67,0,1,1,3.2,39,21.66
13,1,0,32.61,3,1,2,4.5,27,43.91
11,1,1,81.14,1,2,0,3.2,10,51.07
13,6,0,70.89,2,2,3,4.5,12,60.4
2,2,0,52.76,2,3,2,4.5,19,52.1
22,0,2,78.78,2,2,0,5.0,7,58.73
5,2,0,78.16,2,3,1,4.5,9,54.58
16,3,2,40.08,3,0,3,5.0,21,64.76
17,4,1,75.33,2,1,1,3.2,14,63.27
8,2,2,23.56,3,0,2,5.0,27,43.18
3,6,0,50.29,3,2,3,4.5,20,52.96
7,4,2,15.64,1,0,1,5.0,30,14.35
19,6,1,43.41,2,3,3,3.2,31,53.3
21,2,2,51.83,0,3,1,5.0,17,46.37
22,4,0,12.19,3,3,2,4.5,35,23.15
5,2,2,46.64,3,3,3,5.0,19,61.09
14,4,0,63.65,3,0,0,4.5,15,45.69
3,5,1,60.27,2,2,2,3.2,22,50.28
17,2,0,9.89,3,2,2,4.5,36,39.15
9,6,2,13.58,3,2,2,5.0,30,38.84
17,6,1,36.62,0,3,3,3.2,35,36.32
16,6,2,80.84,1,2,1,5.0,7,64.34
23,1,1,83.28,2,0,3,3.2,9,66.05
11,5,0,32.87,1,3,2,4.5,27,36.28
8,0,1,69.7,2,1,0,3.2,17,56.97
12,0,1,56.97,2,1,2,3.2,24,45.35
3,6,0,93.51,3,2,0,4.5,3,63.12
2,1,2,13.52,3,3,3,5.0,30,33.79
12,6,2,54.31,0,2,0,5.0,16,25.5
19,3,1,58.33,1,0,1,3.2,23,45.57
12,2,1,32.69,1,2,3,3.2,37,31.18
18,0,2,9.23,2,2,0,5.0,32,17.2
4,4,2,9.69,1,0,1,5.0,32,22.6
10,5,0,45.83,3,2,2,4.5,22,52.11
14,3,1,67.32,1,3,1,3.2,18,45.88
8,5,2,68.02,1,3,2,5.0,11,55.46
0,2,2,21.29,3,1,1,5.0,28,31.68
1,3,1,82.22,1,2,1,3.2,10,51.79
22,2,2,38.94,0,3,1,5.0,21,18.83
14,4,1,91.79,1,2,2,3.2,5,66.79
6,0,1,15.63,1,1,3,3.2,46,23.44
6,3,1,80.28,2,0,0,3.2,11,48.43
0,3,2,86.75,2,0,1,5.0,5,54.26
22,3,2,79.04,2,2,0,5.0,7,51.29
2,3,0,77.8,1,3,0,4.5,9,41.89
18,4,0,37.52,2,2,3,4.5,25,47.48
5,3,1,69.2,0,3,2,3.2,17,50.78
8,1,2,57.14,0,2,3,5.0,15,66.49
6,1,1,43.2,2,1,2,3.2,31,49.13
19,4,1,94.38,3,2,2,3.2,3,100.0
0,6,0,31.14,2,1,2,4.5,28,23.36
8,5,0,42.18,0,0,2,4.5,23,37.49
6,4,2,86.26,3,2,3,5.0,5,81.71
6,6,1,31.01,1,2,1,3.2,38,27.01
4,6,2,18.74,2,3,0,5.0,28,19.69
21,3,0,32.9,3,0,1,4.5,27,27.3
9,0,0,73.34,3,1,0,4.5,11,62.33
10,4,2,82.39,0,0,0,5.0,6,50.5
9,4,2,15.3,0,3,0,5.0,30,3.21
23,1,2,60.95,2,3,0,5.0,14,44.1
8,5,0,56.06,3,1,2,4.5,18,60.91
8,6,2,65.19,3,3,2,5.0,12,71.08
7,2,1,65.4,2,2,3,3.2,19,73.1
7,3,2,91.35,0,1,1,5.0,3,55.88
2,1,2,36.19,2,1,1,5.0,22,33.3
14,1,1,31.98,2,2,1,3.2,37,30.17
0,1,0,57.31,1,0,3,4.5,17,41.76
5,2,2,43.65,2,0,3,5.0,20,41.03
4,1,1,47.64,0,3,2,3.2,29,41.31
6,1,1,11.23,3,0,2,3.2,49,27.47
18,3,1,18.34,0,0,3,3.2,45,28.76
14,4,2,89.18,3,3,0,5.0,4,79.88
23,2,0,11.15,3,3,1,4.5,36,25.15
8,3,2,58.11,2,3,0,5.0,15,58.37
22,1,1,72.91,3,0,0,3.2,15,54.04
1,4,0,6.07,3,3,1,4.5,38,17.16
12,4,0,25.05,0,1,3,4.5,30,13.32
19,6,1,38.94,2,0,1,3.2,34,39.38
12,0,2,50.61,2,3,3,5.0,17,39.32
22,5,1,35.74,3,1,2,3.2,35,41.19
7,2,0,63.41,2,2,2,4.5,15,60.97
0,0,1,25.38,2,0,0,3.2,41,15.83
18,4,0,7.29,2,0,3,4.5,37,28.52
1,1,0,5.14,0,3,0,4.5,38,0.0
18,1,2,36.1,1,2,1,5.0,22,46.03
17,6,2,37.55,1,3,3,5.0,22,46.49
20,1,0,90.37,3,0,2,4.5,4,63.39
11,3,1,9.03,3,3,1,3.2,50,27.83
21,1,1,52.71,2,3,1,3.2,26,46.13
4,0,1,57.0,0,3,1,3.2,24,33.92
10,0,2,67.93,2,0,1,5.0,11,53.76
2,0,0,62.49,1,0,0,4.5,15,29.53
18,3,2,5.73,2,2,0,5.0,33,28.27
