hour,day_of_week,previous_occupancy,current_occupancy,traffic_level,weather,event_level,parking_price,total_spaces,occupancy_percentage
13,0,12.58,13.09,1,1,2,7.02,12,0.0
13,2,27.73,35.32,0,3,3,3.61,45,24.94
2,6,67.76,39.52,0,2,1,6.52,34,15.75
13,1,61.36,60.55,2,1,3,4.37,79,54.99
3,4,60.8,42.8,3,3,1,4.24,33,37.08
13,5,82.24,79.56,3,1,2,6.92,44,60.85
22,4,27.75,19.88,0,0,2,4.15,23,16.63
12,0,47.37,45.72,2,0,3,5.97,135,43.11
18,2,20.14,39.8,1,2,3,4.05,113,45.61
7,2,24.69,51.56,2,2,3,2.11,40,64.45
22,2,38.38,40.4,2,3,0,1.82,26,37.29
19,6,68.64,44.4,0,0,0,2.75,129,22.33
22,0,80.03,68.67,0,1,3,5.83,104,46.55
17,3,32.65,45.27,2,0,0,3.74,134,26.83
15,6,40.8,48.42,2,1,3,4.22,35,49.13
12,6,84.89,84.4,3,3,2,2.11,60,85.07
22,4,75.22,70.1,3,3,1,5.24,26,60.53
20,6,67.13,43.64,0,1,0,6.32,69,23.61
10,2,41.64,40.37,2,0,0,5.25,32,38.25
2,4,35.7,38.98,1,3,3,7.41,10,28.85
0,3,70.11,52.2,1,0,0,1.6,81,35.17
5,0,13.4,5.76,0,0,2,1.59,148,8.0
1,0,53.91,51.1,3,1,0,4.5,101,25.06
5,6,10.47,0.0,0,3,1,3.1,116,0.0
2,1,61.1,49.79,3,3,0,5.62,124,37.83
23,2,56.16,53.96,3,1,2,6.26,147,37.52
2,4,10.38,6.55,3,1,0,2.11,28,23.27
15,4,42.79,29.25,0,0,2,7.0,45,22.16
8,3,22.32,33.48,1,1,3,1.68,96,48.2
4,6,76.83,57.66,0,2,2,5.63,125,32.83
16,5,87.2,85.23,2,1,2,3.81,119,66.8
23,6,33.32,44.9,3,3,3,5.5,112,37.01
18,4,7.64,33.29,2,1,3,2.09,54,45.19
23,6,85.79,53.37,0,3,2,7.12,61,40.64
14,4,81.01,75.33,1,2,2,7.12,21,55.84
16,3,76.72,50.5,0,2,1,4.62,54,54.1
3,5,37.07,24.74,1,3,2,4.56,31,17.25
20,6,12.17,11.21,1,3,0,5.31,142,0.0
17,0,92.74,100.0,3,1,3,4.98,22,93.37
6,6,49.41,47.25,0,1,3,4.76,61,25.77
8,4,37.1,40.36,1,2,1,5.04,135,40.03
14,6,74.95,74.17,0,0,3,6.65,144,40.66
0,5,65.36,74.17,3,2,2,5.17,63,55.25
19,6,8.77,28.36,1,1,3,2.68,75,38.54
6,1,91.26,92.0,3,3,3,6.98,83,73.68
1,1,55.05,48.51,2,0,2,2.8,125,40.42
7,1,21.94,33.52,1,2,3,2.49,118,40.65
20,1,6.44,21.27,2,2,1,7.48,83,16.73
6,1,54.7,52.29,0,0,1,2.78,62,31.93
12,3,58.46,39.66,3,2,0,2.1,62,26.29
19,1,13.97,42.87,3,2,3,4.87,101,45.37
0,1,54.04,50.33,1,1,1,6.46,127,13.18
18,3,43.86,49.33,0,2,2,1.86,20,59.28
6,5,44.39,37.85,1,1,0,4.44,118,25.88
16,0,92.77,81.59,3,2,1,1.91,77,69.58
4,3,31.63,37.69,2,0,2,4.07,30,22.34
3,4,84.57,63.96,0,1,1,3.56,23,30.1
18,4,36.01,42.32,0,0,2,2.32,57,39.33
19,0,21.16,21.64,0,0,1,7.09,45,5.0
23,5,18.7,37.57,3,0,2,5.31,24,29.7
16,0,89.66,73.29,1,0,1,6.56,51,46.43
11,1,7.1,15.92,3,2,1,6.94,127,16.96
4,2,24.72,20.42,1,0,0,7.08,111,0.0
7,5,35.64,59.33,3,1,2,5.99,39,65.48
15,1,64.11,55.96,3,0,0,3.34,105,53.8
8,5,38.82,40.79,2,1,2,6.47,73,50.89
11,6,6.84,8.78,0,0,3,4.62,115,7.86
4,6,51.53,32.48,0,1,1,3.13,44,24.35
10,2,84.6,69.76,0,0,3,3.81,18,66.78
5,0,84.79,76.04,2,2,1,3.31,54,49.78
2,1,94.24,78.6,2,1,3,4.3,150,60.74
3,5,35.82,41.35,3,2,2,6.19,88,32.83
12,1,16.02,29.33,3,3,2,4.41,17,43.79
8,4,11.26,26.19,1,1,1,3.11,147,21.53
2,2,83.04,73.45,1,2,3,2.02,126,63.18
12,5,72.34,61.34,3,3,2,6.63,86,51.67
3,4,61.48,50.51,3,1,1,4.0,114,38.23
0,4,49.71,43.69,1,0,3,4.15,36,25.43
3,5,46.16,23.56,0,2,1,6.08,93,6.47
10,6,49.46,56.71,0,2,3,6.6,138,35.77
22,2,37.75,42.0,3,1,1,4.57,71,29.78
5,3,47.72,48.36,1,1,3,5.29,15,31.72
6,4,23.93,34.62,2,0,1,2.93,116,28.41
5,5,15.6,23.48,3,2,2,7.11,112,19.51
8,3,24.02,50.59,3,2,2,4.91,114,48.01
17,2,92.39,75.75,1,2,2,5.82,101,71.15
7,5,94.16,84.36,2,1,1,2.19,29,81.49
15,6,72.64,44.88,0,0,0,5.32,26,18.48
21,3,80.35,84.1,3,2,3,3.71,121,82.96
22,0,14.32,22.03,3,2,0,4.2,130,15.55
13,2,16.07,16.99,1,0,0,5.59,21,0.0
17,3,13.34,33.67,1,0,3,6.28,91,24.45
22,4,10.69,18.67,2,1,0,3.6,80,7.69
18,4,72.26,77.28,1,0,3,6.74,59,59.15
7,5,10.08,28.27,2,0,1,2.81,100,36.9
3,0,90.41,56.29,0,2,2,4.88,138,34.11
2,3,63.86,46.55,1,1,0,2.41,125,24.55
21,4,20.38,27.08,3,1,2,3.24,31,37.08
13,6,78.58,62.01,3,2,3,6.87,75,50.71
7,0,79.13,83.78,0,0,2,1.57,141,63.79
8,6,55.75,59.57,3,0,2,6.99,43,55.33
6,0,13.19,14.36,0,1,2,3.47,130,18.58
19,1,41.07,42.52,3,1,1,5.67,79,52.24
14,5,54.37,46.96,1,2,2,2.05,83,43.32
21,5,71.94,64.25,1,0,2,5.35,45,41.79
7,6,31.87,37.64,2,1,0,6.96,139,19.36
11,4,83.58,70.73,3,2,1,4.83,84,63.15
2,4,27.57,21.74,1,3,2,3.67,91,18.84
23,3,94.84,75.86,1,2,0,6.26,75,45.98
12,3,15.35,31.73,3,2,1,5.78,22,22.48
13,3,79.97,77.47,3,3,1,2.21,120,73.09
9,2,16.9,40.49,2,2,2,5.49,56,39.7
6,5,73.34,54.04,0,2,1,5.49,43,26.87
22,2,82.61,96.22,3,2,3,6.01,120,86.63
11,4,33.16,39.83,2,3,2,3.4,38,42.68
16,4,14.12,40.03,2,3,2,3.91,106,34.26
0,3,94.99,77.5,0,0,3,7.26,76,51.2
6,4,92.39,70.05,3,1,0,4.94,122,50.72
19,0,73.11,76.73,2,2,1,4.55,17,63.65
2,2,39.78,16.16,0,2,0,7.42,119,0.0
2,3,17.1,10.25,1,1,2,2.88,42,17.03
19,2,42.62,43.72,1,2,1,3.89,132,37.96
7,6,69.83,77.41,3,1,2,6.06,59,68.98
6,6,18.71,17.52,1,2,3,5.78,10,9.75
13,4,6.51,23.88,3,2,1,7.3,78,11.4
4,2,86.36,66.66,2,3,1,5.43,17,50.18
1,0,68.0,57.23,1,3,1,3.38,47,35.71
0,5,67.45,43.13,1,2,1,3.89,111,25.57
1,6,90.25,82.31,3,3,1,2.04,89,70.09
3,3,51.86,41.05,1,3,1,7.04,109,15.14
16,5,33.63,42.98,2,1,1,2.27,133,36.05
7,6,86.85,78.45,0,3,1,4.77,75,54.21
1,3,93.72,81.94,1,2,1,3.91,86,39.96
0,1,6.84,9.45,2,3,1,2.31,18,20.56
11,0,34.76,28.85,1,0,1,3.26,50,22.97
20,5,37.62,51.09,3,1,2,5.3,112,41.21
8,3,15.01,9.85,0,2,1,1.69,18,14.68
1,1,24.94,15.85,3,2,0,7.3,60,12.47
5,0,7.2,18.33,0,1,3,6.95,29,2.87
11,6,67.68,67.73,1,0,3,2.01,130,61.2
4,2,14.62,10.52,2,0,1,6.71,89,0.0
23,2,84.89,96.06,1,2,2,3.47,100,68.62
18,4,57.56,60.77,2,0,3,1.91,106,66.66
8,2,37.05,55.02,3,0,1,3.34,41,53.12
22,6,77.8,53.44,1,3,0,6.35,17,41.37
7,4,63.56,77.23,2,3,1,5.49,66,52.15
3,2,72.77,59.68,3,0,1,2.93,36,41.59
22,1,84.0,77.49,3,0,1,5.82,55,57.07
23,6,77.69,49.28,0,1,2,5.75,54,21.71
7,4,75.12,87.67,2,2,1,5.96,120,77.33
14,6,70.69,67.57,3,0,2,4.74,55,61.93
4,2,38.97,38.42,3,3,0,6.41,31,28.33
15,0,63.66,72.87,3,1,3,5.35,145,67.55
16,6,55.91,45.4,0,2,1,2.25,16,47.7
17,1,91.71,76.44,3,0,1,6.36,38,64.57
13,5,50.08,47.46,3,1,0,3.44,58,35.27
16,4,24.96,37.07,2,2,1,5.73,18,37.81
13,1,46.2,47.49,0,2,3,5.55,136,29.94
19,5,42.32,58.49,0,0,2,3.52,59,35.01
4,0,47.17,43.47,1,1,2,2.47,120,28.5
11,2,57.29,70.27,3,0,2,5.67,28,58.31
9,2,90.32,71.9,0,1,1,6.59,83,52.87
12,4,30.3,34.62,2,0,3,6.53,27,24.84
3,3,92.22,60.44,0,3,1,5.26,42,36.34
7,4,75.16,80.98,3,1,3,2.86,67,82.51
22,3,21.46,27.1,0,1,3,3.4,131,13.72
2,5,30.24,8.31,0,2,0,6.03,53,0.0
15,1,86.84,50.78,0,0,0,3.97,116,29.02
15,5,77.12,84.4,2,0,3,5.89,22,57.04
11,0,17.9,26.9,3,3,0,3.36,45,25.01
0,0,57.61,44.17,1,2,2,1.54,95,41.75
0,5,29.93,13.82,2,0,0,5.12,76,7.39
6,1,61.68,59.08,2,1,2,5.11,80,50.29
2,5,20.62,11.8,1,3,2,5.27,105,17.92
2,0,36.67,29.05,3,0,1,3.11,20,35.48
3,1,39.97,38.92,1,1,3,6.37,108,28.13
4,6,53.39,37.16,0,0,3,4.42,131,16.67
20,1,26.54,24.35,0,2,0,6.07,118,9.81
15,6,70.5,54.24,0,2,2,5.17,50,31.76
0,2,77.83,56.84,0,2,2,4.0,59,42.98
15,5,62.6,47.68,0,1,1,5.58,145,7.36
3,6,86.28,66.81,0,1,3,4.95,121,38.53
10,0,76.14,57.94,0,2,1,4.56,141,34.4
0,2,8.96,18.75,2,3,1,5.39,138,7.41
2,4,12.62,0.83,0,3,2,2.02,71,0.0
3,6,64.4,46.66,2,3,0,6.96,28,25.07
10,1,69.97,58.94,0,0,3,3.51,42,56.38
11,1,92.11,84.48,3,1,1,2.85,51,68.22
8,2,5.3,24.05,1,1,1,6.13,127,11.24
14,1,26.33,35.84,1,3,2,2.89,48,34.87
17,1,79.86,93.91,2,1,3,7.47,60,75.59
17,0,85.24,93.25,3,0,3,4.02,130,94.76
13,5,46.8,57.06,3,1,1,3.28,33,42.57
13,5,48.54,41.1,1,0,2,1.87,103,37.46
11,1,81.83,64.71,1,1,1,1.75,87,53.53
5,3,46.4,39.32,1,1,2,2.07,148,20.4
11,4,75.87,68.58,0,2,2,1.53,79,54.43
0,4,90.39,66.25,1,0,2,3.46,83,47.9
23,6,28.57,38.43,3,2,0,3.36,129,25.64
8,4,29.7,33.0,1,2,0,4.08,149,33.63
18,4,89.47,78.78,1,2,0,2.9,112,69.2
22,0,43.19,25.11,0,3,0,1.88,108,13.57
11,0,6.42,14.93,1,0,2,1.93,133,19.49
20,4,50.22,35.51,0,0,0,2.59,148,21.53
11,6,60.51,48.93,1,1,0,3.4,113,29.04
3,2,27.03,14.81,1,2,1,2.39,51,6.81
0,4,70.47,48.69,3,3,0,3.69,100,35.33
3,1,25.96,17.77,2,0,3,7.03,43,20.06
22,3,15.77,21.57,1,1,0,3.07,80,13.97
11,5,27.44,34.37,2,2,0,2.51,72,22.71
7,4,53.05,44.13,3,2,0,5.49,149,48.83
10,0,82.02,64.58,0,2,0,4.45,88,52.46
6,6,52.64,42.26,1,2,1,1.78,145,41.71
20,6,81.41,75.13,2,0,0,6.23,123,50.41
23,3,10.78,10.29,0,1,1,5.79,129,0.0
2,2,38.53,33.56,2,2,0,7.36,33,5.93
17,3,44.17,47.82,0,0,3,7.13,119,33.15
8,5,77.16,80.74,3,3,3,5.01,45,78.32
1,3,59.96,63.54,3,2,2,5.62,91,45.56
22,0,75.65,70.02,0,2,2,3.96,78,46.86
1,0,35.47,26.66,2,2,2,6.83,46,14.24
4,5,89.06,74.12,0,3,3,4.82,148,52.1
0,5,78.23,49.5,2,0,0,3.45,133,39.64
11,5,87.39,62.6,2,3,2,1.56,90,77.5
14,0,28.65,35.7,3,0,0,5.02,11,28.26
7,1,5.59,16.58,0,3,1,4.65,35,12.11
1,2,60.39,46.87,2,0,3,6.37,42,38.29
2,1,49.33,36.64,3,1,2,2.62,147,47.46
22,2,75.11,58.61,0,2,2,6.39,66,47.25
19,3,13.77,17.52,1,2,0,1.59,16,22.18
22,1,58.59,73.77,2,0,3,5.02,92,64.34
12,0,22.9,24.57,0,1,2,3.88,144,15.92
13,2,51.31,46.09,0,3,1,3.49,89,26.34
18,5,19.25,39.33,3,0,1,4.1,72,36.2
14,4,87.11,91.7,2,3,2,2.84,34,87.17
10,2,21.49,26.23,0,2,3,2.6,133,35.75
7,2,56.76,68.25,3,3,2,6.33,24,61.65
11,4,5.5,14.98,2,3,3,2.87,141,33.84
1,1,19.08,16.42,1,0,0,5.92,41,1.02
4,5,49.94,56.76,3,3,2,5.77,29,42.04
17,6,8.69,34.36,1,1,3,1.7,59,34.24
20,0,53.85,50.9,1,1,2,6.79,10,28.91
2,6,21.59,9.12,2,3,1,6.24,11,0.0
2,0,70.39,46.07,0,1,1,6.28,36,17.4
2,3,83.15,51.12,0,2,1,6.36,107,24.86
18,4,73.27,70.21,0,2,1,5.0,124,56.3
7,2,10.71,14.72,1,1,0,7.46,44,9.58
7,1,49.67,37.63,0,3,0,2.57,100,31.25
0,0,15.01,36.02,2,3,2,1.93,59,21.12
23,5,41.82,48.7,3,2,0,5.73,71,33.96
10,0,80.56,87.53,1,2,3,3.26,57,66.82
19,3,8.7,21.68,0,0,3,5.15,135,25.14
16,2,27.65,23.2,0,2,1,3.85,82,27.49
3,6,79.39,58.63,0,3,1,3.5,81,33.96
19,6,41.53,67.35,2,3,3,6.86,131,60.37
13,5,26.18,12.85,1,2,0,2.35,102,15.28
14,5,90.45,68.5,1,3,1,2.63,31,55.67
4,3,19.02,22.29,3,3,2,5.51,36,24.84
20,2,75.97,75.07,1,2,3,6.2,58,49.44
22,1,21.03,36.74,2,3,1,6.49,23,23.79
9,6,91.67,89.43,3,0,2,2.89,107,73.63
2,2,75.75,43.94,0,2,0,6.79,79,9.92
20,3,29.88,19.82,0,2,3,5.16,16,17.04
21,0,93.53,68.66,0,1,2,6.44,66,34.26
12,1,15.3,29.57,0,2,2,1.91,127,27.44
13,4,82.36,77.75,3,3,0,3.64,137,62.48
5,2,67.95,66.41,3,2,1,4.65,145,55.13
1,4,20.65,22.31,2,1,2,4.96,140,21.02
22,1,54.17,41.09,0,1,1,2.09,95,32.24
11,0,6.07,31.5,3,2,3,4.73,140,39.99
6,6,56.58,68.01,3,2,3,5.49,144,58.3
16,3,57.4,62.96,1,1,0,3.67,99,52.43
0,2,41.77,39.36,2,2,3,4.5,68,34.48
1,2,79.2,62.06,2,1,1,3.26,146,44.84
5,4,88.77,68.36,2,3,2,6.72,68,50.47
10,3,53.04,38.41,1,2,1,5.1,33,48.39
8,2,65.66,71.71,1,3,2,4.81,24,56.75
4,6,18.13,24.28,1,1,1,7.17,90,7.07
8,6,94.83,85.63,1,1,1,5.49,14,52.67
8,1,82.21,88.8,3,1,2,3.18,26,83.66
12,4,90.41,93.07,3,2,0,5.35,44,65.43
13,6,75.03,59.23,0,2,1,7.27,84,22.91
21,3,34.06,30.14,0,2,0,1.64,77,13.98
19,0,24.95,30.95,1,3,0,5.26,82,26.63
7,0,50.99,66.77,3,2,2,2.44,81,66.36
21,4,12.43,22.02,2,3,1,6.4,150,8.99
12,6,54.66,66.19,3,0,2,5.34,40,56.51
4,0,38.29,33.93,2,1,3,7.12,76,26.87
8,3,70.51,76.7,2,2,2,5.52,96,66.38
17,3,61.31,59.17,2,1,1,1.6,48,66.79
19,1,27.19,38.14,0,2,2,4.56,35,42.14
8,4,71.01,84.89,0,2,3,6.92,16,47.14
3,6,33.0,32.66,2,1,1,2.89,55,21.43
4,1,27.37,28.93,1,2,1,2.0,45,10.36
2,0,42.67,39.04,2,3,0,5.82,37,38.34
16,2,19.21,9.55,1,2,0,4.52,48,15.19
12,2,34.26,23.75,0,3,0,1.79,108,21.56
10,5,28.39,36.57,2,0,0,3.18,126,22.48
16,3,6.96,12.39,3,3,0,3.46,82,24.51
19,0,32.08,45.11,1,3,3,5.51,19,53.82
19,2,47.02,48.3,0,3,2,4.33,113,44.84
3,5,79.68,43.75,1,2,0,4.42,31,35.77
14,3,21.24,35.51,3,1,3,6.34,18,33.39
21,3,34.47,51.18,1,2,3,3.17,90,42.39
18,1,7.64,0.0,0,3,3,5.54,69,18.92
7,2,11.76,42.37,3,3,3,3.71,53,57.51
9,0,37.05,39.82,0,3,0,4.01,146,26.29
21,0,49.99,43.81,0,3,2,4.84,22,25.26
0,0,72.34,75.95,2,2,3,5.67,17,52.98
12,4,73.69,55.06,1,1,0,7.17,92,31.05
2,1,87.26,56.49,0,0,2,3.11,68,29.99
21,4,86.7,62.36,0,3,0,2.12,123,37.58
0,6,14.13,1.51,0,0,1,4.07,15,0.0
0,4,15.08,10.86,0,0,3,4.78,69,0.13
7,4,49.71,47.53,0,1,2,2.87,30,43.71
4,0,58.05,37.25,1,2,1,6.84,15,20.54
11,3,58.81,63.48,3,2,3,6.29,75,54.25
7,6,48.76,35.26,1,1,0,4.46,113,19.3
8,2,93.31,79.1,0,2,1,4.2,32,66.81
13,5,50.81,46.59,3,3,1,1.74,128,49.53
13,4,89.18,73.51,2,3,2,4.72,83,65.91
22,1,93.94,79.12,3,3,1,5.07,77,68.09
11,0,44.96,47.81,2,3,1,6.85,140,26.91
13,0,17.04,29.95,1,0,2,4.51,56,17.29
16,1,34.33,46.98,2,0,0,2.44,38,26.4
4,2,37.27,20.33,0,0,0,2.58,120,0.0
16,4,84.95,76.91,1,0,0,2.46,25,56.09
20,4,91.55,74.53,1,3,1,7.13,132,51.67
7,3,20.27,27.78,1,2,0,6.26,126,10.79
4,5,6.81,12.98,3,3,0,6.45,147,5.87
8,5,79.76,78.32,3,1,2,6.54,74,64.94
6,4,55.28,45.27,1,3,2,2.07,97,45.64
14,6,72.61,74.74,3,3,0,5.71,134,49.99
20,2,34.85,29.97,0,0,1,5.73,28,16.5
14,5,19.27,42.23,3,3,2,2.85,53,49.81
3,2,28.82,27.05,2,0,3,4.44,76,20.4
7,1,9.36,30.9,2,1,3,5.47,98,45.21
16,1,39.73,35.97,2,0,0,6.88,105,20.84
7,0,13.93,46.55,3,2,3,2.16,140,54.4
14,6,46.74,41.35,2,0,1,6.85,78,20.92
16,1,76.93,77.51,3,3,1,7.03,34,77.48
7,5,9.29,41.38,2,1,2,7.04,36,22.76
15,5,85.7,69.37,1,3,0,1.53,122,53.74
9,3,16.08,25.16,0,1,1,2.83,75,5.91
3,6,64.04,46.69,3,2,1,5.65,99,39.82
8,6,26.65,17.18,0,2,2,3.43,89,18.93
10,6,81.04,68.15,0,3,0,1.87,124,45.8
0,3,5.93,0.0,0,1,0,6.08,40,0.0
21,2,42.92,31.39,0,2,1,1.67,34,26.13
12,0,91.57,72.25,0,1,3,4.18,113,53.76
0,5,15.16,7.44,1,0,2,7.19,71,0.0
20,6,73.46,60.8,1,3,2,4.14,125,42.49
20,3,70.4,56.29,1,2,2,6.97,28,47.09
0,0,33.73,20.77,1,1,2,3.95,48,15.17
3,5,10.44,4.3,1,3,0,3.58,145,0.0
8,2,79.98,82.05,0,3,3,2.14,128,71.23
12,3,86.44,60.08,2,3,0,3.65,18,55.07
17,4,16.5,33.25,1,1,2,3.52,125,36.29
10,1,81.3,89.33,2,0,3,6.58,19,75.79
14,0,79.99,68.72,0,1,2,7.02,26,49.92
0,0,56.93,58.44,3,1,3,1.63,136,57.95
15,6,75.52,58.19,2,0,0,2.09,27,43.12
21,6,8.55,22.47,1,2,2,5.36,52,19.05
12,2,49.66,43.1,1,1,0,4.41,29,21.84
10,2,92.03,71.0,1,3,2,3.28,94,65.5
7,2,74.77,72.29,3,0,0,3.06,18,53.82
22,2,29.13,39.36,2,2,2,2.85,50,50.6
0,3,61.12,37.35,1,2,1,4.65,56,38.13
6,2,24.13,25.67,2,0,0,1.6,101,20.24
3,4,24.99,25.43,0,1,3,5.93,80,16.47
20,2,22.04,37.08,3,3,3,3.3,37,52.65
11,4,22.1,27.54,2,1,0,4.06,75,19.48
22,6,49.94,32.03,1,2,0,4.66,74,25.63
15,1,32.88,25.02,2,2,0,2.77,59,16.91
13,0,75.02,66.32,0,3,2,6.8,85,41.41
12,3,85.47,86.76,1,2,3,5.59,55,53.4
4,0,48.88,33.91,3,3,0,6.72,57,18.21
13,1,22.22,41.67,3,3,1,4.35,120,26.29
16,5,94.82,81.18,0,0,2,4.09,45,50.25
23,2,9.23,5.15,2,3,1,2.92,56,13.99
13,3,54.47,51.17,2,3,3,4.77,29,55.49
22,5,24.77,42.09,2,0,3,5.06,108,28.55
22,0,89.39,65.99,1,1,2,4.02,109,50.44
12,3,34.25,38.33,2,1,2,2.37,105,34.23
10,0,91.22,79.11,1,3,1,3.14,33,68.82
3,3,92.55,80.77,3,1,1,1.59,73,63.26
6,1,89.87,89.0,3,0,2,3.41,51,69.73
21,6,76.35,78.95,3,0,0,4.98,117,55.93
3,1,71.71,50.92,1,3,2,7.23,57,29.31
9,1,90.75,81.03,2,0,0,2.57,68,57.42
16,0,25.13,36.26,0,1,2,1.83,74,39.57
5,0,77.89,76.07,3,2,2,3.28,117,53.12
23,1,15.21,37.31,3,0,1,2.44,109,39.95
15,1,37.57,43.01,3,0,1,5.67,125,26.45
0,5,41.16,32.2,0,3,2,1.53,70,23.86
5,6,94.58,64.62,1,1,2,7.39,125,31.54
17,5,33.89,41.86,1,1,2,6.63,132,30.07
20,6,54.93,68.06,3,3,3,4.44,83,59.25
22,6,62.01,59.48,2,0,0,7.03,105,23.26
20,3,66.01,61.52,2,1,0,5.27,138,28.85
1,2,15.81,17.02,1,3,2,7.46,128,1.93
17,4,55.32,46.27,0,3,0,3.17,48,39.84
2,2,62.12,50.57,2,1,0,7.48,111,26.84
1,4,86.3,83.46,2,3,1,2.58,72,57.62
16,6,91.16,89.61,1,2,2,3.62,30,69.59
11,1,26.15,31.5,2,2,0,7.11,62,15.01
15,5,23.95,14.66,1,3,1,3.72,147,11.81
20,6,66.54,50.0,2,2,0,2.76,145,37.59
1,3,49.05,42.05,1,1,3,1.86,120,35.25
12,2,71.92,85.15,3,2,3,2.39,149,75.63
20,1,81.36,67.02,3,0,0,3.63,90,51.4
10,1,5.96,22.79,1,1,1,4.03,116,3.19
12,2,84.09,65.38,0,2,1,4.75,33,41.09
11,5,28.89,35.28,2,1,1,6.38,52,25.32
21,3,92.25,79.91,3,2,0,1.58,34,78.31
1,1,43.72,33.3,2,1,1,6.55,142,24.64
21,3,81.72,69.02,1,0,3,4.96,96,55.51
19,5,22.99,35.84,2,0,0,6.04,141,12.89
19,0,52.26,49.09,1,2,0,6.04,68,31.37
9,0,10.7,24.16,3,0,1,6.92,66,19.16
12,6,71.14,64.78,2,1,1,2.06,105,42.46
8,5,89.79,100.0,2,2,1,4.93,90,66.4
6,4,80.88,61.82,1,0,0,6.95,62,28.86
21,6,66.23,57.27,0,1,0,5.82,54,15.26
12,4,15.7,15.21,2,1,3,2.08,82,36.47
17,3,93.56,77.47,1,1,0,5.18,20,61.31
2,1,35.96,43.57,3,3,1,6.3,36,31.52
18,5,61.95,61.71,0,3,3,3.15,16,60.13
15,5,29.57,37.79,3,1,2,5.29,31,37.1
23,2,79.46,72.03,3,3,0,6.54,38,49.79
3,5,39.06,35.02,2,0,0,4.64,20,25.78
12,5,40.16,60.92,3,1,1,2.67,17,43.91
12,0,5.4,25.35,2,3,1,4.8,125,8.7
12,1,56.78,49.35,0,0,3,5.03,35,37.81
1,4,27.57,15.22,1,1,0,3.92,88,6.29
11,4,87.97,76.76,3,3,0,5.58,23,58.81
7,4,75.48,76.28,3,3,2,4.1,143,81.77
14,2,90.69,76.21,0,3,3,6.76,43,57.5
5,5,40.08,16.94,0,3,0,6.25,115,0.0
10,3,64.56,70.08,3,3,3,6.33,100,66.79
14,1,45.66,50.74,0,1,3,4.66,118,36.0
1,0,86.84,76.47,3,1,1,2.68,98,61.23
18,6,34.18,39.13,2,1,1,5.85,81,39.68
17,4,34.57,59.92,3,0,3,1.91,118,70.97
1,3,37.93,20.56,0,0,2,4.61,124,0.0
1,1,49.8,36.99,1,3,2,1.82,63,34.4
20,0,84.89,79.94,2,0,1,4.67,142,47.82
6,1,23.67,32.34,0,2,3,5.62,149,29.69
20,0,63.62,46.21,0,0,1,4.02,111,21.58
11,3,32.54,39.61,2,2,1,4.0,140,32.03
8,1,12.44,25.44,0,1,3,2.24,24,26.83
6,0,90.83,81.42,3,0,2,3.31,86,60.28
15,1,75.72,75.35,2,1,3,4.17,101,57.33
2,4,90.68,82.32,2,2,3,6.68,140,58.74
9,3,41.02,54.68,2,3,2,6.89,26,52.0
8,1,73.13,55.8,2,1,0,7.22,123,43.48
3,5,63.6,63.96,3,1,3,2.1,20,52.39
8,3,60.71,56.89,0,2,2,3.28,60,50.52
12,1,8.62,0.0,0,1,0,4.28,107,0.0
16,4,11.46,19.59,2,0,0,5.35,51,20.39
2,6,22.57,21.69,0,0,3,5.72,127,2.37
20,3,72.47,61.87,0,1,0,6.22,141,27.23
21,1,76.85,47.85,0,1,1,4.48,32,34.53
16,2,63.25,71.4,0,0,3,4.84,46,64.62
22,4,22.29,19.88,1,3,3,7.26,20,32.21
10,6,74.99,88.77,2,1,3,2.94,110,80.18
19,6,15.21,22.28,0,2,2,6.32,134,14.42
17,6,85.46,80.53,3,0,1,5.77,94,65.25
13,5,39.63,48.02,3,1,1,2.34,28,43.87
4,4,70.44,57.98,2,1,3,7.06,34,46.9
13,4,20.25,26.19,0,2,2,6.63,14,10.63
21,5,33.29,35.1,2,3,1,6.18,79,36.13
23,5,49.57,34.02,3,1,3,2.26,111,43.19
10,4,49.67,39.09,0,1,1,2.34,31,42.69
5,0,13.75,13.24,2,3,0,5.6,129,0.0
17,6,54.35,69.6,2,1,2,2.14,45,62.25
1,0,11.76,16.79,2,1,1,2.18,82,12.38
3,2,88.13,85.81,3,0,2,3.9,104,67.0
13,3,42.96,32.67,0,2,2,1.53,86,28.9
23,6,44.52,43.15,0,0,2,5.83,77,28.93
7,0,56.93,55.2,0,0,1,4.74,57,34.47
10,3,75.35,56.84,1,1,1,1.97,70,47.44
7,2,11.26,29.8,1,1,1,4.76,43,16.26
10,0,68.27,83.44,3,0,3,1.82,51,80.63
0,1,86.95,70.63,2,2,2,1.92,116,64.89
14,2,44.53,43.97,2,3,1,4.41,134,41.59
14,6,6.19,17.19,2,0,3,4.5,129,11.31
7,2,27.26,56.05,3,1,3,3.53,56,55.34
6,6,89.69,77.69,1,2,2,5.23,55,49.49
18,5,15.62,42.33,2,1,3,3.82,18,43.8
4,5,6.23,12.04,1,2,3,5.02,48,14.51
1,5,89.23,63.68,0,1,2,3.6,92,40.58
0,4,82.67,64.45,3,0,0,5.79,47,45.97
21,5,46.44,42.97,0,3,1,4.98,113,25.93
8,1,5.49,18.19,1,3,0,2.46,17,16.05
2,5,57.54,45.64,1,1,2,5.62,68,18.65
21,0,78.51,55.58,0,0,0,6.2,49,23.01
